ts,vault_id,count,min,25perc,50perc,75perc,max
2023-04-10,1112,745,363.0,17166.12178916159,18803.316234696184,22785.07755266971,51214.0
2023-04-10,1120,732,297.0,36203.72940476082,36210.706429789454,36216.27130891306,36228.0
2023-04-11,1102,729,3025.0,18155.11777653765,21631.217608524676,23774.50881444656,45970.0
2023-04-11,1107,755,380.0,16378.582828895647,17997.709728813952,22391.29378324864,43133.0
2023-04-11,1105,725,330.0,17466.15523193137,19274.732987922274,22420.495409482613,43480.0
2023-04-11,1120,732,32.0,36225.481139524905,36235.28570018568,36240.83236196719,36250.0
2023-04-11,1111,720,808.0,39625.3566708991,39637.30144053326,39644.23526040033,39656.0
2023-04-11,1098,717,2195.0,17972.358336184312,21144.145103601004,23393.54402358609,70561.0
2023-04-11,1104,742,0.0,15510.382030044233,17601.790487847484,21954.289945623306,45279.0
2023-04-11,1095,706,95.0,16724.71711931609,18449.338550324796,22608.580737049328,45680.0
2023-04-11,1097,743,317.0,18409.83783954518,21326.9452622789,23150.23224278132,78041.0
2023-04-11,1108,731,934.0,17101.576753830697,20065.468606219507,22835.861531755567,41811.0
2023-04-11,1118,733,31.0,37740.762391069315,37745.9001896636,37750.074662116465,37762.0
2023-04-11,1112,756,648.0,17130.27210019149,18786.27513857372,22669.47806913877,39353.0
2023-04-11,1114,750,928.0,17687.320137318766,18914.04222023811,21586.675044629686,81752.0
2023-04-11,1092,751,238.0,49090.492870300084,49102.23106019876,49108.330164261824,60239.0
2023-04-11,1103,725,423.0,14986.366836993142,18262.414174116715,21395.10818016632,70749.0
2023-04-11,1099,741,681.0,15426.478027621872,19064.83642011697,22889.73926966673,76257.0
2023-04-11,1119,748,490.0,17564.075971429436,19430.285781189425,22463.188691291474,37121.0
2023-04-11,1110,751,31.0,17418.544818327475,18775.169971480645,22706.81395535457,69997.0
2023-04-11,1109,752,333.0,17657.134200301512,20079.39778261161,22507.219634625893,84754.0
2023-04-11,1091,761,31.0,49381.847349450756,49387.425641252885,49392.94717240904,77781.0
2023-04-11,1116,759,960.0,15876.518371580909,17613.514540215834,19718.57228025916,69523.0
2023-04-11,1113,730,47.0,38685.01315851201,38689.3658835549,38701.59531358238,68227.0
2023-04-11,1090,678,47.0,49613.23279091974,49685.64289984486,49697.573600453135,76814.0
2023-04-11,1106,734,47.0,16566.317157227677,18552.121850076222,21457.23021642175,77004.0
2023-04-11,1117,729,127.0,18053.750130958895,20787.976372400655,22627.970608625536,37883.0
2023-04-11,1101,689,608.0,16146.413740512842,19219.47976172883,22779.697576667724,45991.0
2023-04-11,1100,752,966.0,18646.363478338502,20602.836926496515,23657.335569726758,69353.0
2023-04-11,1096,740,565.0,47290.587874649806,47296.603759583035,47302.24454573041,70010.0
2023-04-11,1115,756,1555.0,15221.90769063868,17127.40466637885,21509.72801896765,38297.0
2023-04-11,1093,739,63.0,48548.73651126515,48740.40901968928,48744.90486708513,67942.0
2023-04-11,1094,695,8440.0,16857.751650337228,18015.5277279508,21419.46707009359,44862.0
2023-04-12,1112,783,411.0,17215.105830142078,18947.20415441221,22491.188337398667,51261.0
2023-04-12,1095,713,127.0,16801.721712018258,18781.653922149402,23590.82982746959,45685.0
2023-04-12,1113,729,63.0,38706.29583189979,38712.613070762054,38721.65462528018,68647.0
2023-04-12,1120,749,360.0,36258.98691651282,36262.31248541824,36268.93533983551,42801.0
2023-04-12,1091,751,270.0,49407.45253643001,49414.2140882707,49418.06400024984,77812.0
2023-04-12,1119,729,0.0,17730.05202663426,19117.335374478607,22820.023861695587,37137.0
2023-04-12,1090,685,78.0,49518.25230123483,49714.6273959262,49725.61639277374,76845.0
2023-04-12,1101,758,640.0,16120.681517682462,19714.42995437103,23086.48158940375,46007.0
2023-04-12,1116,698,991.0,15797.239022131671,17833.684519497314,20284.75741882094,73027.0
2023-04-12,1114,702,1911.0,17722.547913669587,18976.26189554882,21700.959035665477,39042.0
2023-04-12,1108,743,316.0,17215.17598963233,20597.202886658884,23059.94387509799,41839.0
2023-04-12,1117,724,1854.0,18344.708549407198,21022.041503113658,22700.0493052457,37899.0
2023-04-12,1097,735,348.0,18460.948243043265,21259.69574716413,23144.62004977759,76951.0
2023-04-12,1109,703,364.0,17771.198058671594,20421.772805422348,22850.648806276728,84644.0
2023-04-12,1106,748,79.0,16684.727163689513,18575.527282329167,21401.08233970064,77035.0
2023-04-12,1093,743,16.0,48740.48647102601,48764.854729858576,48771.053242420465,67974.0
2023-04-12,1118,704,220.0,37766.72736456174,37769.06052647931,37773.07443850602,37783.0
2023-04-12,1100,746,997.0,18716.48294426253,20658.885691621388,24004.326170838936,68735.0
2023-04-12,1111,689,364.0,39646.228523125515,39660.38960766887,39668.6183401423,39680.0
2023-04-12,1105,730,364.0,17712.695768628848,19370.337966402403,22511.374432798788,68818.0
2023-04-12,1115,743,871.0,15038.758635051681,17058.83862396166,21189.657684286296,38329.0
2023-04-12,1104,736,32.0,15605.458160958058,17765.243955494185,21908.559754312908,45312.0
2023-04-12,1094,734,802.0,16811.074072176772,18234.884696875688,21737.280565302164,44883.0
2023-04-12,1098,759,4290.0,17990.46138150067,21321.514236007646,23179.055350029157,70576.0
2023-04-12,1099,696,713.0,15596.712740203875,18541.130282076945,22907.08850042048,60631.0
2023-04-12,1096,724,315.0,47313.0699690379,47318.36881203106,47363.48255983542,70041.0
2023-04-12,1092,706,267.0,49120.237523608,49127.976053442275,49135.364754546375,60285.0
2023-04-12,1110,750,47.0,17392.072523420462,18636.937695847755,22616.637154094326,68358.0
2023-04-12,1107,742,818.0,16659.708004746564,18075.683080527524,22496.717264087594,43156.0
2023-04-12,1102,745,380.0,18150.024238392158,21306.13580690432,23787.000502180304,45989.0
2023-04-12,1103,785,1949.0,14741.358000717373,18217.306618845436,21497.768954230654,70764.0
2023-04-14,1091,734,173.0,49451.61062354301,49461.53503916914,49466.64015969973,77860.0
2023-04-14,1101,727,2203.0,15938.91776391613,19087.691706224978,23202.14455905634,46064.0
2023-04-14,1112,719,459.0,17259.186687280584,18889.408102043002,22379.610846460237,51309.0
2023-04-14,1120,714,16.0,36285.58715825972,36305.44641270656,36313.67266825975,42848.0
2023-04-14,1105,746,408.0,17783.927629395872,19694.85950541005,22088.969438920947,68865.0
2023-04-14,1114,741,16.0,17625.271202949476,18827.46413653825,21696.386123077144,38521.0
2023-04-14,1107,704,459.0,16472.38967643518,18136.700836379605,22314.904364061655,43205.0
2023-04-14,1100,730,1045.0,18915.38197766429,21240.307885681497,24094.65098321211,72014.0
2023-04-14,1090,712,8.0,49676.730615264474,49757.537096553024,49768.30353265398,76306.0
2023-04-14,1106,740,222.0,16819.578807457296,18743.859221664,21552.915440517074,77083.0
2023-04-14,1110,738,565.0,17499.215673443134,18951.792664418266,22886.491852197323,63526.0
2023-04-14,1096,750,362.0,47359.48036504082,47367.85610139013,47466.30694963099,70090.0
2023-04-14,1115,753,919.0,15325.544420431164,17354.18139369768,21591.36383698133,38338.0
2023-04-14,1102,731,428.0,18030.362185391714,21857.7935005976,23910.447926257013,66234.0
2023-04-14,1104,722,412.0,15172.088683243872,17845.580030000623,22012.007482129808,45352.0
2023-04-14,1117,725,144.0,18298.19380282535,20823.676470701714,22799.601926822706,37950.0
2023-04-14,1093,751,63.0,48729.66229262173,48813.574826297954,48817.09592014439,68005.0
2023-04-14,1092,739,348.0,49167.0250416774,49176.724484453225,49183.50843611117,60322.0
2023-04-14,1099,708,761.0,15548.41399290763,18665.825131635364,22953.80727249469,76336.0
2023-04-14,1111,712,887.0,39697.19594375481,39704.69317723238,39716.322836385596,39729.0
2023-04-14,1098,732,4338.0,18056.407467120694,20579.760620394627,23249.71394317511,64179.0
2023-04-14,1094,754,5716.0,16857.72443561438,18080.013068488504,21501.059198695588,44930.0
2023-04-14,1108,760,363.0,17199.875346046043,20493.31619177347,23151.450233591146,41888.0
2023-04-14,1097,737,507.0,18462.444841578006,21273.863780222677,23146.902572029085,78120.0
2023-04-14,1103,750,486.0,14954.531631083106,18389.919273831554,21854.944326911424,70828.0
2023-04-14,1119,744,47.0,17680.165243025116,19047.057867256208,22696.00898483712,37185.0
2023-04-14,1116,730,1023.0,15657.108869895987,17627.148786780024,20112.96571538581,85504.0
2023-04-14,1118,754,94.0,37813.35216855669,37816.842475941165,37821.73083643264,37834.0
2023-04-14,1113,733,0.0,38755.53258160379,38761.53927723451,38770.52160988514,68694.0
2023-04-14,1109,696,2253.0,17603.62913156538,20419.525953794255,22860.47458933899,84817.0
2023-04-14,1095,702,174.0,16829.18625912486,18903.03177061342,22761.90998882504,45759.0
2023-04-15,1094,744,865.0,16890.43898507819,18223.555142488913,21671.05042831522,44962.0
2023-04-15,1118,749,110.0,37838.49652840442,37841.976488565204,37844.96314425504,37856.0
2023-04-15,1092,731,330.0,49189.67166744881,49198.60321513073,49204.56086029868,60337.0
2023-04-15,1095,755,739.0,17031.09692196143,18932.997980118256,23173.58589861676,45748.0
2023-04-15,1108,727,379.0,17131.694334928332,20435.511265566,23061.871501859056,41912.0
2023-04-15,1102,739,63.0,18197.639296118665,22058.517266052873,23935.3323927829,71431.0
2023-04-15,1119,756,601.0,17702.600848146114,18985.1058898588,22459.389290688214,37216.0
2023-04-15,1100,716,1061.0,18838.20254598223,20756.89490370442,23919.336713932436,68332.0
2023-04-15,1109,717,427.0,17944.020482633838,20652.64861192435,22918.41899300389,84707.0
2023-04-15,1112,740,3787.0,17503.010399602157,18900.877797538495,22530.789897017108,39448.0
2023-04-15,1098,724,5057.0,18075.31823819616,21221.445824616778,23663.03646752139,70655.0
2023-04-15,1099,699,776.0,15429.15018065192,18334.791397902052,22873.128182701825,69432.0
2023-04-15,1115,720,1666.0,15207.640915980266,17346.135080266286,21641.54295305244,38392.0
2023-04-15,1111,722,919.0,39711.26306756429,39730.4892852956,39740.509875113356,39752.0
2023-04-15,1116,715,728.0,15990.669556306211,18113.32292363656,20216.204644006237,73106.0
2023-04-15,1106,741,444.0,17048.39019906404,18640.4925083221,21439.092066101937,77114.0
2023-04-15,1096,721,660.0,47384.9136684759,47389.68082871554,47398.30635050282,70013.0
2023-04-15,1093,737,0.0,48784.278242149856,48838.40976816244,48842.88154474208,68036.0
2023-04-15,1113,727,0.0,38779.20906796107,38784.59618373524,38795.85273460682,68725.0
2023-04-15,1120,712,0.0,36327.59263749729,36331.85447938364,36339.39443967297,36349.0
2023-04-15,1104,730,0.0,15166.926493983317,17656.46359831875,21922.044341823388,45379.0
2023-04-15,1107,730,881.0,16501.612079927465,18049.238408738198,22215.00297762831,43234.0
2023-04-15,1110,720,380.0,17537.123482930703,19407.58470041719,22764.764662860878,41285.0
2023-04-15,1103,733,31.0,14710.801708997573,18256.35793497699,21555.40317684088,45858.0
2023-04-15,1105,713,427.0,17625.14285147336,19696.319959462966,22118.454723674684,43601.0
2023-04-15,1117,718,144.0,18216.27211916742,20727.142943979175,22676.07336867419,37982.0
2023-04-15,1114,743,31.0,17663.759308543642,18884.782610845414,21763.708329206987,39182.0
2023-04-15,1091,741,126.0,49474.54389398178,49486.26757021629,49490.439993640335,77891.0
2023-04-15,1101,732,703.0,15952.163773240916,19472.728294641405,23077.29993117133,46086.0
2023-04-15,1090,703,0.0,49672.18307020357,49783.30921876283,49795.09697882199,76908.0
2023-04-15,1097,711,411.0,18600.41842122201,21456.698623415185,23338.033187595218,78152.0
2023-04-17,1094,708,913.0,16902.584850775784,18190.13939151458,21768.52147541172,45009.0
2023-04-17,1118,720,63.0,37881.1737662208,37889.48985772692,37893.17161041485,37905.0
2023-04-17,1105,711,16.0,17739.238043339436,19868.48274118399,22390.63350288876,43648.0
2023-04-17,1096,740,0.0,47432.51930896618,47437.77557530232,47582.62630546133,70154.0
2023-04-17,1100,733,268.0,18925.474944072866,20905.73262533391,23999.187307855147,69496.0
2023-04-17,1095,723,253.0,16848.436368792336,18999.45064102829,22757.07329088097,45823.0
2023-04-17,1112,734,3834.0,17463.388273370925,18970.41934722976,22854.887823587665,51388.0
2023-04-17,1114,727,47.0,17764.371125722948,19055.875174567944,21929.867260907984,81894.0
2023-04-17,1102,716,47.0,18185.55778843626,22038.319118493895,23957.16047555087,71462.0
2023-04-17,1093,713,0.0,48786.17862583777,48884.910832536065,48889.10289063099,68067.0
2023-04-17,1115,738,1714.0,15353.629687032872,17384.595022405563,21740.487877735028,38440.0
2023-04-17,1109,727,475.0,17978.625086315835,20684.519474357963,22897.112958569865,84770.0
2023-04-17,1110,727,1489.0,17578.567685094888,19056.64621852816,22849.69719007414,70140.0
2023-04-17,1111,761,491.0,39768.106437555965,39775.53716724068,39788.63470041367,39800.0
2023-04-17,1113,711,15.0,38820.3428663337,38831.40333954501,38842.8436243144,68385.0
2023-04-17,1097,707,458.0,18649.158029138125,21587.81319605946,23712.132365214293,78184.0
2023-04-17,1091,741,173.0,49518.35339970147,49528.48480722606,49534.86718042657,77923.0
2023-04-17,1103,696,1663.0,15143.414591515642,18458.30379056051,21769.453216353173,70891.0
2023-04-17,1120,731,32.0,36376.28636562832,36380.75583379746,36386.18014606756,36397.0
2023-04-17,1108,723,426.0,17128.06609793865,19704.13742960378,23106.148001963615,41960.0
2023-04-17,1104,747,143.0,15345.68624408801,17776.545995551227,21840.419637347237,45427.0
2023-04-17,1119,741,2357.0,17763.667373905442,19271.060588555873,22633.08513248318,37264.0
2023-04-17,1101,742,3095.0,16014.668420395179,19489.298971038188,23009.522568200468,46143.0
2023-04-17,1098,744,2322.0,18314.819086158874,21052.90154746568,23319.44423521646,64179.0
2023-04-17,1116,738,0.0,15779.856479939437,17922.398862780403,20105.425084513776,85568.0
2023-04-17,1117,739,145.0,18376.050910880513,21041.846345450813,22840.30711899372,38030.0
2023-04-17,1092,736,377.0,49233.343238314665,49247.76708505002,49253.77556826993,60400.0
2023-04-17,1106,746,190.0,16761.289266147218,18610.28284462942,21575.31835087543,77146.0
2023-04-17,1090,734,8.0,49676.25039224528,49828.2914973291,49839.47102148275,76956.0
2023-04-17,1107,742,523.0,16677.708839569852,18257.374026004436,22663.02818731608,43284.0
2023-04-17,1099,765,189.0,15743.325733288073,19638.67689647223,23121.080590714384,69479.0
2023-04-18,1091,719,291.0,49546.90606880729,49553.859650916194,49558.27042724913,61178.0
2023-04-18,1117,738,1185.0,18380.974915026465,20851.419371604414,22683.551724489032,38042.0
2023-04-18,1093,719,32.0,48687.00723180795,48906.94814175114,48913.03703543999,48922.0
2023-04-18,1104,739,174.0,15251.457086095286,17791.0955750531,21977.270408483953,45447.0
2023-04-18,1105,711,31.0,17824.80148194192,19413.055268257518,22545.911417338455,68961.0
2023-04-18,1114,739,63.0,17766.76745555415,19027.26921564341,22024.851836448528,81925.0
2023-04-18,1109,726,506.0,17848.286604452027,20022.430570998302,22950.35223774644,84911.0
2023-04-18,1112,742,554.0,17333.24716421862,18968.962609233036,22896.898069344617,51404.0
2023-04-18,1116,747,32.0,15797.394635524804,17845.36128077796,20991.211132890137,73170.0
2023-04-18,1113,725,0.0,38848.47997138928,38856.44365228339,38870.50822383723,68401.0
2023-04-18,1097,717,490.0,18583.42495170053,20892.27269474958,23134.543474584025,77093.0
2023-04-18,1110,736,675.0,17542.281209528606,18962.32035650793,22906.087312306718,70171.0
2023-04-18,1118,735,0.0,37908.07581839481,37912.577123806725,37916.940449742884,37929.0
2023-04-18,1102,751,3494.0,18269.106828554384,22004.109323612185,23890.20966548113,46138.0
2023-04-18,1090,703,8.0,49805.04813359596,49855.60660918138,49864.17197639434,76971.0
2023-04-18,1094,732,2414.0,16943.319072910057,18232.408227877968,21548.416478008716,45036.0
2023-04-18,1120,734,63.0,36401.24912152456,36404.32020272034,36411.34066277556,42942.0
2023-04-18,1098,740,2354.0,18153.90291410816,21297.975172687697,23348.843506296682,70719.0
2023-04-18,1099,733,221.0,15551.884786231009,18528.768689895904,23018.930085384683,69510.0
2023-04-18,1096,737,31.0,47457.07272907795,47461.18944803902,47493.110438027004,70185.0
2023-04-18,1101,732,766.0,16176.193787737211,19598.06185309224,23311.102514301077,46159.0
2023-04-18,1100,731,1108.0,19053.77865976753,20867.104791320144,24105.61840187035,72014.0
2023-04-18,1107,746,555.0,16583.97355594537,18183.62117740983,22621.69678847884,43305.0
2023-04-18,1103,730,95.0,14842.583341221376,18422.10315859954,21631.49450480356,45931.0
2023-04-18,1095,729,79.0,17155.654822849894,19025.92149363062,23116.78437806935,45580.0
2023-04-18,1119,729,1633.0,17750.759927997224,19322.114410946135,22943.312645405087,37229.0
2023-04-18,1106,733,222.0,16812.709205246883,18716.32832746269,21480.53022918176,77178.0
2023-04-18,1115,718,1730.0,15247.207381854429,17221.891497567234,21639.880199307696,38456.0
2023-04-18,1108,715,1077.0,17202.501154317666,19686.78818731908,23180.945505434454,41984.0
2023-04-18,1111,731,507.0,39789.747347085075,39805.51851931718,39812.87514413228,39824.0
2023-04-18,1092,724,32.0,49262.17421873897,49270.734654755855,49275.76015269571,56478.0
2023-04-19,1117,728,145.0,18383.489970375602,20835.638089494474,22799.20966860104,38077.0
2023-04-19,1100,766,2756.0,19021.71909434715,20903.07008077713,24054.09424767801,68427.0
2023-04-19,1102,739,94.0,18225.67198185283,21384.60321671666,23943.313504156627,66345.0
2023-04-19,1114,718,126.0,17740.021068850056,19126.078769113406,21705.019356781413,81941.0
2023-04-19,1095,745,95.0,16945.72536322728,18895.722760406232,22873.314943815007,45870.0
2023-04-19,1107,713,570.0,16678.011964929723,18263.069021595395,22831.344815866996,43327.0
2023-04-19,1101,657,798.0,16974.24031381962,19826.97369630623,23430.27628666651,46187.0
2023-04-19,1112,761,842.0,17481.503078885307,18982.052316580837,23042.094139316774,39543.0
2023-04-19,1110,735,475.0,17548.81648355647,18917.644433350695,22951.238154278184,68531.0
2023-04-19,1097,721,982.0,18631.295293194995,21448.669672183332,23460.424828398616,78231.0
2023-04-19,1098,706,4448.0,18323.15819128235,21476.94683204904,23252.359314950445,70750.0
2023-04-19,1091,746,220.0,49568.7422344501,49578.37298317464,49583.20612208759,77971.0
2023-04-19,1090,759,8.0,49834.852853805256,49874.03415403323,49887.91584262538,76432.0
2023-04-19,1108,740,474.0,17373.81699708093,20052.260176690048,23173.989869953348,42003.0
2023-04-19,1116,736,48.0,15717.391388487471,17654.48188428418,20160.282450128747,85615.0
2023-04-19,1120,748,0.0,36425.176699601354,36429.309410300804,36433.79743531882,42973.0
2023-04-19,1096,682,81.0,47481.8920031073,47486.72307435504,47511.21738637201,70120.0
2023-04-19,1104,720,523.0,15321.833311254006,17778.458373651138,22007.290485980237,45472.0
2023-04-19,1093,714,48.0,48846.7158002991,48932.06386192821,48936.73650497363,68130.0
2023-04-19,1109,718,522.0,18081.773101771472,20376.606321142182,22904.882429250552,84943.0
2023-04-19,1099,743,237.0,15642.739280721325,18422.309856852353,23125.792959273418,69526.0
2023-04-19,1103,727,1710.0,15199.613288766295,18281.24032852087,21614.63016830728,45947.0
2023-04-19,1106,736,333.0,16840.311441409165,18765.89294764942,21553.03764514647,76939.0
2023-04-19,1105,719,47.0,17773.816141043764,19703.39670353139,22685.376955026917,43676.0
2023-04-19,1094,760,960.0,17030.065754920208,18332.307536307922,21941.608699433968,45057.0
2023-04-19,1092,737,425.0,49288.67151642809,49293.53946628858,49299.80775338724,54043.0
2023-04-19,1118,737,0.0,37932.178242536305,37937.90492180981,37941.642944825435,37953.0
2023-04-19,1113,724,16.0,38873.87305739771,38882.29485972005,38898.54943565801,68432.0
2023-04-19,1115,740,1046.0,15141.64064613932,17396.84292838971,21647.298555193895,38472.0
2023-04-19,1111,752,539.0,39802.012291048384,39823.92798893349,39837.594368463055,39849.0
2023-04-19,1119,736,158.0,17812.10780459096,19112.835214181505,22887.542369306822,37231.0
2023-04-20,1097,740,886.0,18736.362958974332,21614.584138658996,23429.801875435125,77141.0
2023-04-20,1105,756,79.0,17854.045584691517,19733.592934969533,22620.73155258955,69008.0
2023-04-20,1116,739,0.0,15791.079002848152,17810.53947806616,20098.928418734642,85647.0
2023-04-20,1095,740,127.0,17162.970279363075,19180.37120879654,23084.583854945464,45627.0
2023-04-20,1112,735,601.0,17401.552835397553,19142.509267791782,22853.82257399506,51452.0
2023-04-20,1096,754,0.0,47503.36379662851,47509.29823481585,47522.72646558739,70231.0
2023-04-20,1100,727,1172.0,18909.386935766444,20977.170219957818,24220.797162570198,72014.0
2023-04-20,1098,701,2401.0,18229.29068866439,21462.773793444765,23553.858839198543,70782.0
2023-04-20,1114,753,111.0,17798.38969609533,19194.1145832569,22026.008934629852,81973.0
2023-04-20,1109,725,554.0,18138.469225950153,20790.769756302987,23068.902739202815,84959.0
2023-04-20,1115,705,1062.0,15270.606916168286,17328.211834619364,21644.564235631686,38519.0
2023-04-20,1108,726,505.0,17464.93955711095,20429.00338537318,23355.701749214608,42029.0
2023-04-20,1106,726,269.0,17027.402177424792,18650.24418273736,21519.22762238061,77225.0
2023-04-20,1090,727,0.0,49876.083883840656,49903.70004745844,49914.19992619512,76448.0
2023-04-20,1104,724,222.0,15658.012163468635,17724.244311197108,21787.16909924985,45494.0
2023-04-20,1107,730,1145.0,16776.543684301374,18170.584318606627,22747.64862691709,43355.0
2023-04-20,1092,727,79.0,49297.3047157437,49317.22341908053,49325.19638934222,56526.0
2023-04-20,1117,721,160.0,18449.67222805262,21175.839610976003,22868.587998167543,38094.0
2023-04-20,1099,732,2106.0,15709.042030284176,18658.88679003027,23168.03348348929,76462.0
2023-04-20,1110,716,237.0,17671.96528607813,18965.322268318778,22751.34726528753,70219.0
2023-04-20,1113,748,48.0,38894.566042712686,38903.45855008178,38913.07516413008,43175.0
2023-04-20,1102,742,126.0,18261.85818063487,21987.751454492973,23964.20613889335,71541.0
2023-04-20,1093,726,0.0,48798.76109483049,48957.376406001495,48963.0482563752,68161.0
2023-04-20,1101,725,1.0,16573.01902024567,20102.050041804,23539.029501345143,46202.0
2023-04-20,1091,724,338.0,49598.78184786337,49603.00636784279,49607.372846299964,78002.0
2023-04-20,1118,741,17.0,37957.257470120916,37961.83477567466,37965.313402784646,37975.0
2023-04-20,1120,741,16.0,36446.23273514569,36451.90194759124,36458.22220901392,36467.0
2023-04-20,1094,741,5858.0,17098.990280358812,18298.476140151753,21853.969497585545,45072.0
2023-04-20,1119,707,190.0,17817.433006014744,19178.4543204747,23072.38314404613,37327.0
2023-04-20,1111,748,1030.0,39837.15503071221,39852.09421863813,39860.40121929653,39874.0
2023-04-20,1103,715,142.0,15006.461865636351,18512.74249570143,21541.7952966667,45972.0
2023-04-21,1096,719,15.0,47529.47348354614,47535.02956064344,47612.34603923477,70262.0
2023-04-21,1111,764,586.0,39858.59807089343,39874.68201805772,39885.05158247219,39897.0
2023-04-21,1107,713,1038.0,16957.80732085668,18325.559574881452,22772.747326800938,43376.0
2023-04-21,1092,743,16.0,49331.8480097468,49340.7121595803,49347.226744402935,60491.0
2023-04-21,1116,722,16.0,15750.288641693538,17753.360128096654,21098.969874697006,73233.0
2023-04-21,1118,723,47.0,37980.741179186785,37984.743530217485,37988.871799916444,38001.0
2023-04-21,1100,735,362.0,18973.44611218872,20888.062141976465,24213.969534416865,72014.0
2023-04-21,1102,719,190.0,17933.95668488935,22187.012380933043,24074.64053148064,71573.0
2023-04-21,1106,709,285.0,16974.579576355827,18933.458589431015,21655.206709982205,77241.0
2023-04-21,1109,717,570.0,17971.98642768005,20715.734869795506,22940.63255355615,83889.0
2023-04-21,1103,746,174.0,14922.888490812536,18576.71691706395,21565.787438214935,70986.0
2023-04-21,1113,739,31.0,38917.16226524678,38927.20115809874,38939.60768081661,68480.0
2023-04-21,1095,742,348.0,17012.572627372858,19159.907005733803,23401.94976691683,45917.0
2023-04-21,1094,713,1007.0,17025.646758528008,18509.011541624102,22040.23854511436,45104.0
2023-04-21,1104,718,142.0,15650.550268760413,17727.807242553405,22050.00210924016,45522.0
2023-04-21,1119,726,205.0,17834.40970480764,19310.877601396744,22943.917320065535,37279.0
2023-04-21,1093,740,0.0,48970.29785810633,48980.31548687254,48985.366414882614,68176.0
2023-04-21,1099,697,300.0,15756.053058412217,18594.074146814568,22950.078625100905,76493.0
2023-04-21,1117,717,160.0,18445.309326708728,21011.197277710355,22899.41516565518,38125.0
2023-04-21,1097,721,553.0,18651.43129700086,21620.82682575168,23447.51796610783,77156.0
2023-04-21,1098,744,4511.0,18204.794883550272,21427.029078429383,23355.173117441114,64179.0
2023-04-21,1105,728,31.0,17740.010183464652,19658.344642556953,22638.123006741793,69024.0
2023-04-21,1114,741,141.0,17881.334904026895,18988.92757371922,21959.90072878308,39266.0
2023-04-21,1091,732,267.0,49619.45803292814,49625.72888716469,49631.0688231892,61178.0
2023-04-21,1101,728,845.0,16192.729155670568,19654.622601972747,23123.2905675179,46229.0
2023-04-21,1090,722,0.0,49743.70560181845,49925.09000969435,49937.32464451129,74816.0
2023-04-21,1120,703,0.0,36470.9562979075,36476.67236480768,36482.125089502064,43021.0
2023-04-21,1110,725,269.0,17630.646629550618,19017.321582514625,22813.29294938002,68579.0
2023-04-21,1115,709,1093.0,15442.507458753918,17472.319647749984,21742.34095753513,38535.0
2023-04-21,1112,713,890.0,17478.342192558626,19099.82042357213,23056.38395753764,51484.0
2023-04-21,1108,741,1140.0,17336.10812367525,19787.515810470122,23054.402887178327,42050.0
2023-04-22,1108,724,4537.0,17391.530488561657,20754.824668571116,23365.9882021206,42078.0
2023-04-22,1104,719,602.0,15326.189092757495,17560.354273979763,22005.878027026403,45548.0
2023-04-22,1094,742,2524.0,17081.97395049102,18400.08630798777,21997.609587833358,45131.0
2023-04-22,1116,763,127.0,16003.827918192112,17969.94156614458,20361.233398196702,85694.0
2023-04-22,1096,741,125.0,47553.89098759352,47558.044649089206,47584.83467136255,70280.0
2023-04-22,1107,691,1053.0,16879.586256059087,18419.0583814525,22777.695941151756,43402.0
2023-04-22,1118,765,63.0,38003.98387281884,38007.40013300931,38012.13807856911,38023.0
2023-04-22,1117,744,160.0,18503.50101335069,20923.463770537877,22841.098740412206,38141.0
2023-04-22,1120,744,32.0,36496.36303266187,36500.180631215015,36505.94510400668,36514.0
2023-04-22,1109,731,601.0,17932.391497523637,20256.731899603266,23090.66096762578,84881.0
2023-04-22,1095,746,174.0,17321.865865338288,19278.673635416508,23492.187935750324,45949.0
2023-04-22,1097,764,949.0,18779.689358141586,21451.182982682018,23406.337496577547,76079.0
2023-04-22,1099,744,316.0,15765.60546092614,18806.794341442157,23355.18855140555,76509.0
2023-04-22,1106,734,316.0,17133.25290881338,18973.537831420534,21663.691100810607,77273.0
2023-04-22,1091,688,346.0,49646.05090316262,49650.4314231995,49654.98367056554,78050.0
2023-04-22,1101,690,2391.0,16080.454660946069,19885.081681177657,23503.616105793244,46250.0
2023-04-22,1115,683,1109.0,15363.561166717222,17412.198588985997,21312.8775231697,38566.0
2023-04-22,1092,720,47.0,49360.87427335596,49366.73551037605,49371.38347418311,60507.0
2023-04-22,1090,722,45.0,49913.28164158802,49948.672317164215,49960.54237692628,77082.0
2023-04-22,1093,743,15.0,48876.56479654446,49000.73638694743,49007.52263567541,49018.0
2023-04-22,1103,734,689.0,14781.19415111081,18560.52602256201,21744.84144016522,71018.0
2023-04-22,1100,736,2835.0,19166.40389568396,21043.724938867683,24297.138414132773,68506.0
2023-04-22,1112,728,633.0,17430.06056122766,18991.982230775622,22374.761919661796,51500.0
2023-04-22,1113,691,0.0,38943.79136073471,38951.35664756013,38965.26942779285,68898.0
2023-04-22,1114,749,158.0,17976.427200086924,19088.058851339923,22066.607079267473,82020.0
2023-04-22,1110,742,285.0,17670.6522971615,19157.6060757074,23073.67045934411,41441.0
2023-04-22,1119,744,759.0,17930.428675940475,19409.202308966145,22908.03880980774,37375.0
2023-04-22,1105,722,47.0,17845.09177331582,19692.032076155672,22240.57818977237,69056.0
